ts,action,price,qty,notional_usd,pnl_usd,return_pct
1732194000,PROBE_BUY,4014.827556927869,0.024907670026186535,100.0,0.0,0.0
1735441200,EXIT_FULL,3056.6198457292817,0.024907670026186535,76.13327851291814,-23.86672148708186,-0.2386672148708186
