ts,action,price,qty,notional_usd,pnl_usd,return_pct
1732194000,PROBE_BUY,2627.2739718586977,0.03806226570624979,100.0,0.0,0.0
1735441200,EXIT_FULL,2000.229810292616,0.03806226570624979,76.13327851291918,-23.866721487080824,-0.23866721487080825
