ts,action,price,qty,notional_usd,pnl_usd,return_pct,reason_codes
1732374000,PROBE_BUY,0.00014745660599999998,678165.6157201937,100.0,0.0,0.0,BREAKOUT_CONFIRM
1732377600,EXIT_FULL,0.00012282065599999997,678165.6157201937,83.29274579939809,-16.70725420060191,-0.1670725420060191,TRAIL_STOP
1732723200,PROBE_BUY,0.000136542096,732374.8714096202,100.0,0.0,0.0,BREAKOUT_CONFIRM
1732759200,EXIT_FULL,0.000100863266,732374.8714096202,73.8697214667043,-26.130278533295694,-0.2613027853329569,STRUCT_STOP
1732996800,PROBE_BUY,0.000303499776,329489.5347797555,100.0,0.0,0.0,BREAKOUT_CONFIRM
1733029200,EXIT_FULL,0.000228375966,329489.5347797555,75.24749079221726,-24.752509207782737,-0.24752509207782736,STRUCT_STOP
1733263200,PROBE_BUY,0.00021995626799999998,454635.82788193156,100.0,0.0,0.0,BREAKOUT_CONFIRM
1733295600,EXIT_FULL,0.000168696024,454635.82788193156,76.6952565316302,-23.304743468369793,-0.23304743468369793,STRUCT_STOP
1733515200,PROBE_BUY,0.00023367088199999995,427952.33682560426,100.0,0.0,0.0,BREAKOUT_CONFIRM
1733547600,ADD_BUY,0.00025781754599999996,1163613.5889680684,300.0,0.0,0.0,ADD_TRIGGER
1733558400,EXIT_FULL,0.00022699798799999998,1591565.9257936727,361.282262924521,-38.71773707547902,-0.09679434268869755,TRAIL_STOP
1734069600,PROBE_BUY,0.00021704131199999996,460741.7780445412,100.0,0.0,0.0,BREAKOUT_CONFIRM
1734080400,ADD_BUY,0.00026628242399999994,1126623.3628697929,300.0,0.0,0.0,ADD_TRIGGER
1734094800,EXIT_FULL,0.000229271098,1587365.140914334,363.9369487843541,-36.063051215645885,-0.09015762803911472,TRAIL_STOP
1734926400,PROBE_BUY,0.00012367295999999998,808584.1884919712,100.0,0.0,0.0,BREAKOUT_CONFIRM
1734940800,ADD_BUY,0.00013709615999999997,2188245.097455684,300.0,0.0,0.0,ADD_TRIGGER
1734958800,EXIT_FULL,0.0001269051,2996829.2859476553,380.3129202161158,-19.6870797838842,-0.0492176994597105,TRAIL_STOP
1735315200,PROBE_BUY,0.00013760779199999996,726703.0343746815,100.0,0.0,0.0,BREAKOUT_CONFIRM
1735365600,ADD_BUY,0.00016565034599999996,1811043.6062717314,300.0,0.0,0.0,ADD_TRIGGER
1735387200,EXIT_FULL,0.00014871696,2537746.640646413,377.40596564714696,-22.594034352853043,-0.05648508588213261,TRAIL_STOP
