ts,action,price,qty,notional_usd,pnl_usd,return_pct,reason_codes
1732240800,PROBE_BUY,6.691097999999998e-06,14945230.21483171,100.0,0.0,0.0,BREAKOUT_CONFIRM
1732305600,EXIT_FULL,5.36697e-06,14945230.21483171,80.21060220609534,-19.789397793904655,-0.19789397793904656,STRUCT_STOP
1732644000,PROBE_BUY,5.086943999999999e-06,19658168.047456395,100.0,0.0,0.0,BREAKOUT_CONFIRM
1732752000,EXIT_FULL,4.862564e-06,19658168.047456395,95.58910025351175,-4.410899746488255,-0.044108997464882546,PROGRESS_STOP
1733115600,PROBE_BUY,5.055731999999999e-06,19779529.45290613,100.0,0.0,0.0,BREAKOUT_CONFIRM
1733205600,EXIT_FULL,3.8272919999999995e-06,19779529.45290613,75.70203483887201,-24.29796516112799,-0.2429796516112799,STRUCT_STOP
1733533200,PROBE_BUY,4.07949e-06,24512868.030072387,100.0,0.0,0.0,BREAKOUT_CONFIRM
1733551200,ADD_BUY,4.980149999999999e-06,60239149.42321015,300.0,0.0,0.0,ADD_TRIGGER
1733558400,EXIT_FULL,4.668524e-06,84752017.45328254,395.6668275290684,-4.333172470931572,-0.01083293117732893,TRAIL_STOP
1733979600,PROBE_BUY,4.495649999999999e-06,22243724.48922848,100.0,0.0,0.0,BREAKOUT_CONFIRM
1734026400,ADD_BUY,5.005241999999999e-06,59937161.87948556,300.0,0.0,0.0,ADD_TRIGGER
1734033600,EXIT_FULL,4.7820079999999995e-06,82180886.36871403,392.9896560622814,-7.010343937718574,-0.017525859844296433,TRAIL_STOP
1735002000,PROBE_BUY,4.804505999999998e-06,20813794.383855496,100.0,0.0,0.0,BREAKOUT_CONFIRM
1735110000,EXIT_FULL,4.269272e-06,20813794.383855496,88.85974957675153,-11.140250423248474,-0.11140250423248474,PROGRESS_STOP
