ts,action,price,qty,notional_usd,pnl_usd,return_pct,reason_codes
1731952800,PROBE_BUY,8.482014e-06,11789652.787651613,100.0,0.0,0.0,BREAKOUT_CONFIRM
1731963600,ADD_BUY,9.644609999999998e-06,31105456.830291744,300.0,0.0,0.0,ADD_TRIGGER
1731985200,EXIT_FULL,9.145556e-06,42895109.61794336,392.29962713703964,-7.700372862960364,-0.01925093215740091,TRAIL_STOP
1732291200,PROBE_BUY,8.559635999999999e-06,11682739.78005607,100.0,0.0,0.0,BREAKOUT_CONFIRM
1732294800,EXIT_FULL,6.918114e-06,11682739.78005607,80.82252563076283,-19.177474369237174,-0.19177474369237174,STRUCT_STOP
1732597200,PROBE_BUY,7.743329999999998e-06,12914340.471089315,100.0,0.0,0.0,BREAKOUT_CONFIRM
1732680000,ADD_BUY,8.650109999999998e-06,34681639.88666041,300.0,0.0,0.0,ADD_TRIGGER
1732708800,EXIT_FULL,1.0395448e-05,47595980.35774973,494.7815388180087,94.7815388180087,0.23695384704502176,TRAIL_STOP
1733230800,PROBE_BUY,7.643675999999999e-06,13082710.465488074,100.0,0.0,0.0,BREAKOUT_CONFIRM
1733274000,ADD_BUY,8.421935999999998e-06,35621263.329476744,300.0,0.0,0.0,ADD_TRIGGER
1733288400,EXIT_FULL,7.763461999999999e-06,48703973.79496482,378.1114498062051,-21.888550193794913,-0.05472137548448728,TRAIL_STOP
1733828400,PROBE_BUY,7.5534059999999984e-06,13239060.630396409,100.0,0.0,0.0,BREAKOUT_CONFIRM
1733936400,EXIT_FULL,7.128324e-06,13239060.630396409,94.37231362910985,-5.627686370890146,-0.05627686370890146,PROGRESS_STOP
1734296400,PROBE_BUY,9.731207999999998e-06,10276216.47795423,100.0,0.0,0.0,BREAKOUT_CONFIRM
1734364800,ADD_BUY,1.0808429999999997e-05,27756112.589895118,300.0,0.0,0.0,ADD_TRIGGER
1734372000,EXIT_FULL,1.0237765999999999e-05,38032329.067849346,389.3660854316397,-10.633914568360296,-0.02658478642090074,TRAIL_STOP
1734714000,PROBE_BUY,9.657155999999998e-06,10355015.493174184,100.0,0.0,0.0,BREAKOUT_CONFIRM
1734742800,EXIT_FULL,9.779027999999999e-06,10355015.493174184,101.26198644818415,1.261986448184146,0.01261986448184146,TRAIL_STOP
1734998400,PROBE_BUY,1.0872791999999998e-05,9197269.661739139,100.0,0.0,0.0,BREAKOUT_CONFIRM
1735106400,EXIT_FULL,9.973166e-06,9197269.661739139,91.72589708328827,-8.274102916711726,-0.08274102916711726,PROGRESS_STOP
