ts,action,price,qty,notional_usd,pnl_usd,return_pct,reason_codes
1731960000,PROBE_BUY,4.078541399999999e-05,2451856.9310096996,100.0,0.0,0.0,BREAKOUT_CONFIRM
1731963600,ADD_BUY,4.628872199999999e-05,6481060.332579501,300.0,0.0,0.0,ADD_TRIGGER
1731985200,EXIT_FULL,3.8551142e-05,8932917.2635892,344.37416190287865,-55.625838097121346,-0.13906459524280337,TRAIL_STOP
1732244400,PROBE_BUY,4.1632217999999993e-05,2401985.8850662247,100.0,0.0,0.0,BREAKOUT_CONFIRM
1732266000,ADD_BUY,4.5874601999999995e-05,6539566.272422375,300.0,0.0,0.0,ADD_TRIGGER
1732273200,EXIT_FULL,4.313862e-05,8941552.1574886,385.7262207320809,-14.27377926791911,-0.035684448169797774,TRAIL_STOP
1733083200,PROBE_BUY,3.3333599999999995e-05,2999976.0001919987,100.0,0.0,0.0,BREAKOUT_CONFIRM
1733115600,EXIT_FULL,2.5983818e-05,2999976.0001919987,77.95083039335685,-22.049169606643147,-0.2204916960664315,STRUCT_STOP
1733605200,PROBE_BUY,3.104349599999999e-05,3221286.6746709207,100.0,0.0,0.0,BREAKOUT_CONFIRM
1733713200,EXIT_FULL,2.8851396e-05,3221286.6746709207,92.9386174804539,-7.0613825195461,-0.070613825195461,PROGRESS_STOP
1734627600,PROBE_BUY,3.7073939999999993e-06,26973124.518192567,100.0,0.0,0.0,BREAKOUT_CONFIRM
1734642000,EXIT_FULL,2.58916e-06,26973124.518192567,69.83773507752346,-30.16226492247654,-0.3016226492247654,STRUCT_STOP
1735398000,PROBE_BUY,2.043264e-06,48941301.760320745,100.0,0.0,0.0,BREAKOUT_CONFIRM
1735405200,ADD_BUY,2.3997539999999995e-06,125012813.8134159,300.0,0.0,0.0,ADD_TRIGGER
1735434000,EXIT_FULL,2.3264219999999996e-06,173954115.57373664,404.6906814612835,4.690681461283475,0.011726703653208688,TRAIL_STOP
