ts,action,price,qty,notional_usd,pnl_usd,return_pct,reason_codes
1732370400,PROBE_BUY,5.1637499999999995e-06,19365770.99975793,100.0,0.0,0.0,BREAKOUT_CONFIRM
1732377600,ADD_BUY,5.7208739999999994e-06,52439539.832550064,300.0,0.0,0.0,ADD_TRIGGER
1732384800,EXIT_FULL,4.943708e-06,71805310.832308,354.98448960416766,-45.01551039583234,-0.11253877598958084,TRAIL_STOP
1733410800,PROBE_BUY,2.719218e-06,36775278.77500076,100.0,0.0,0.0,BREAKOUT_CONFIRM
1733464800,ADD_BUY,3.0127739999999995e-06,99576005.36913823,300.0,0.0,0.0,ADD_TRIGGER
1733472000,EXIT_FULL,2.600528e-06,136351284.144139,354.58533225278944,-45.41466774721056,-0.1135366693680264,TRAIL_STOP
1734249600,PROBE_BUY,3.770939999999999e-06,26518586.877542477,100.0,0.0,0.0,BREAKOUT_CONFIRM
1734271200,EXIT_FULL,3.587976e-06,26518586.877542477,95.14805327053735,-4.851946729462654,-0.048519467294626535,TRAIL_STOP
1734505200,PROBE_BUY,3.6646559999999995e-06,27287690.85010981,100.0,0.0,0.0,BREAKOUT_CONFIRM
1734566400,EXIT_FULL,2.880906e-06,27287690.85010981,78.61327229622644,-21.38672770377356,-0.2138672770377356,STRUCT_STOP
1734951600,PROBE_BUY,3.7996019999999992e-06,26318545.99508054,100.0,0.0,0.0,BREAKOUT_CONFIRM
1734955200,ADD_BUY,4.503095999999998e-06,66620831.53457091,300.0,0.0,0.0,ADD_TRIGGER
1734962400,EXIT_FULL,3.436664e-06,92939377.52965145,319.40141293856203,-80.59858706143797,-0.2014964676535949,TRAIL_STOP
1735218000,PROBE_BUY,4.268495999999999e-06,23427455.478463616,100.0,0.0,0.0,BREAKOUT_CONFIRM
1735225200,EXIT_FULL,3.950575999999999e-06,23427455.478463616,92.55194335428686,-7.448056645713137,-0.07448056645713137,TRAIL_STOP
