ts,action,price,qty,notional_usd,pnl_usd,return_pct,reason_codes
1731952800,PROBE_BUY,5.1247145999999985e-05,1951328.1773779173,100.0,0.0,0.0,BREAKOUT_CONFIRM
1732060800,EXIT_FULL,4.574934e-05,1951328.1773779173,89.27197623844265,-10.728023761557353,-0.10728023761557352,PROGRESS_STOP
1732777200,PROBE_BUY,3.4858091999999996e-05,2868774.3437018874,100.0,0.0,0.0,BREAKOUT_CONFIRM
1732885200,EXIT_FULL,3.1949764e-05,2868774.3437018874,91.65666325053019,-8.343336749469813,-0.08343336749469814,PROGRESS_STOP
1733144400,PROBE_BUY,3.2421209999999994e-05,3084400.613055466,100.0,0.0,0.0,BREAKOUT_CONFIRM
1733230800,EXIT_FULL,3.1873128e-05,3084400.613055466,98.30949554319535,-1.6905044568046463,-0.016905044568046465,TRAIL_STOP
1733490000,PROBE_BUY,3.438226199999999e-05,2908476.469640073,100.0,0.0,0.0,BREAKOUT_CONFIRM
1733598000,EXIT_FULL,3.4808815999999995e-05,2908476.469640073,101.24062227203086,1.240622272030862,0.01240622272030862,PROGRESS_STOP
1733961600,PROBE_BUY,4.9544357999999984e-05,2018393.2951558286,100.0,0.0,0.0,BREAKOUT_CONFIRM
1733997600,EXIT_FULL,5.1062116000000004e-05,2018393.2951558286,103.06343257086917,3.0634325708691676,0.030634325708691675,TRAIL_STOP
1734476400,PROBE_BUY,5.163127799999999e-05,1936810.4736822518,100.0,0.0,0.0,BREAKOUT_CONFIRM
1734584400,EXIT_FULL,4.8988142e-05,1936810.4736822518,94.88074651183341,-5.119253488166592,-0.05119253488166592,PROGRESS_STOP
1734930000,PROBE_BUY,5.3737475999999986e-05,1860898.7143348532,100.0,0.0,0.0,BREAKOUT_CONFIRM
1735038000,EXIT_FULL,5.0644538e-05,1860898.7143348532,94.24435565228262,-5.755644347717379,-0.057556443477173785,PROGRESS_STOP
