ts,action,price,qty,notional_usd,pnl_usd,return_pct,reason_codes
1731938400,PROBE_BUY,9.424799999999997e-08,1061030472.795179,100.0,0.0,0.0,BREAKOUT_CONFIRM
1731942000,EXIT_FULL,8.5848e-08,1061030472.795179,91.08734402852053,-8.912655971479467,-0.08912655971479466,TRAIL_STOP
1732381200,PROBE_BUY,5.110199999999999e-08,1956870572.58033,100.0,0.0,0.0,BREAKOUT_CONFIRM
1732395600,ADD_BUY,5.824199999999999e-08,5150922015.040693,300.0,0.0,0.0,ADD_TRIGGER
1732438800,EXIT_FULL,5.2136e-08,7107792587.621023,370.57187434820963,-29.428125651790367,-0.07357031412947591,TRAIL_STOP
1733072400,PROBE_BUY,7.8744e-08,1269938027.0242813,100.0,0.0,0.0,BREAKOUT_CONFIRM
1733180400,EXIT_FULL,6.566000000000001e-08,1269938027.0242813,83.38413085441432,-16.615869145585677,-0.16615869145585677,PROGRESS_STOP
1734264000,PROBE_BUY,6.191399999999998e-08,1615143586.2648194,100.0,0.0,0.0,BREAKOUT_CONFIRM
1734372000,EXIT_FULL,6.036799999999999e-08,1615143586.2648194,97.5029880156346,-2.4970119843654004,-0.024970119843654003,PROGRESS_STOP
1734894000,PROBE_BUY,5.966999999999999e-08,1675884028.8252056,100.0,0.0,0.0,BREAKOUT_CONFIRM
1735002000,EXIT_FULL,5.4586e-08,1675884028.8252056,91.47980559745268,-8.520194402547318,-0.08520194402547318,PROGRESS_STOP
1735268400,PROBE_BUY,5.803799999999999e-08,1723009063.0276718,100.0,0.0,0.0,BREAKOUT_CONFIRM
1735376400,EXIT_FULL,5.1841999999999995e-08,1723009063.0276718,89.32423584548056,-10.675764154519442,-0.10675764154519442,PROGRESS_STOP
