ts,action,price,qty,notional_usd,pnl_usd,return_pct,reason_codes
1732201200,PROBE_BUY,5.106946199999999e-05,1958117.3578840524,100.0,0.0,0.0,BREAKOUT_CONFIRM
1732204800,EXIT_FULL,4.7722178e-05,1958117.3578840524,93.44562509783246,-6.554374902167538,-0.06554374902167538,TRAIL_STOP
1732492800,PROBE_BUY,9.067524599999997e-05,1102836.8205364454,100.0,0.0,0.0,BREAKOUT_CONFIRM
1732500000,EXIT_FULL,7.146895e-05,1102836.8205364454,78.81858958507819,-21.181410414921814,-0.21181410414921814,STRUCT_STOP
1733482800,PROBE_BUY,2.0001281999999995e-05,4999679.520542734,100.0,0.0,0.0,BREAKOUT_CONFIRM
1733486400,ADD_BUY,2.2978865999999995e-05,13055474.539083002,300.0,0.0,0.0,ADD_TRIGGER
1733504400,EXIT_FULL,1.8971232e-05,18055154.059625737,342.5285164609017,-57.4714835390983,-0.14367870884774575,TRAIL_STOP
1733734800,PROBE_BUY,1.5511853999999997e-05,6446682.646703612,100.0,0.0,0.0,BREAKOUT_CONFIRM
1733752800,ADD_BUY,1.7558687999999996e-05,17085559.012153987,300.0,0.0,0.0,ADD_TRIGGER
1733763600,EXIT_FULL,1.4683633999999999e-05,23532241.6588576,345.5388237182178,-54.46117628178217,-0.13615294070445544,TRAIL_STOP
1733986800,PROBE_BUY,1.1818229999999997e-05,8461503.964637686,100.0,0.0,0.0,BREAKOUT_CONFIRM
1733990400,EXIT_FULL,1.1027058e-05,8461503.964637686,93.30549498528971,-6.694505014710288,-0.06694505014710288,TRAIL_STOP
1734267600,PROBE_BUY,2.0160707999999993e-05,4960143.264809947,100.0,0.0,0.0,BREAKOUT_CONFIRM
1734278400,EXIT_FULL,1.4496159999999999e-05,4960143.264809947,71.90303038960737,-28.096969610392634,-0.28096969610392636,STRUCT_STOP
1734890400,PROBE_BUY,1.0016909999999998e-05,9983118.546537807,100.0,0.0,0.0,BREAKOUT_CONFIRM
1734897600,EXIT_FULL,9.434166e-06,9983118.546537807,94.1823975657164,-5.8176024342836,-0.058176024342836,TRAIL_STOP
1735308000,PROBE_BUY,1.1237951999999997e-05,8898418.501876501,100.0,0.0,0.0,BREAKOUT_CONFIRM
1735405200,EXIT_FULL,8.302364e-06,8898418.501876501,73.8779094269134,-26.122090573086595,-0.2612209057308659,STRUCT_STOP
