ts,action,price,qty,notional_usd,pnl_usd,return_pct,reason_codes
1732114800,PROBE_BUY,4.3273499999999985e-06,23108831.03978186,100.0,0.0,0.0,BREAKOUT_CONFIRM
1732158000,EXIT_FULL,3.16932e-06,23108831.03978186,73.23928039100144,-26.760719608998556,-0.26760719608998557,STRUCT_STOP
1732629600,PROBE_BUY,2.708202e-06,36924867.49511299,100.0,0.0,0.0,BREAKOUT_CONFIRM
1732651200,EXIT_FULL,2.597392e-06,36924867.49511299,95.90835543286653,-4.091644567133471,-0.04091644567133471,TRAIL_STOP
1733670000,PROBE_BUY,2.2940819999999997e-06,43590420.91782247,100.0,0.0,0.0,BREAKOUT_CONFIRM
1733688000,ADD_BUY,2.5520399999999993e-06,117553016.41040112,300.0,0.0,0.0,ADD_TRIGGER
1733706000,EXIT_FULL,2.4903759999999997e-06,161143437.3282236,401.3077488797121,1.3077488797121077,0.0032693721992802694,TRAIL_STOP
1734199200,PROBE_BUY,1.9784939999999996e-06,50543494.19305796,100.0,0.0,0.0,BREAKOUT_CONFIRM
1734310800,EXIT_FULL,1.890812e-06,50543494.19305796,95.56824534216432,-4.431754657835683,-0.04431754657835683,TRAIL_STOP
1734645600,PROBE_BUY,1.7759219999999996e-06,56308779.327020004,100.0,0.0,0.0,BREAKOUT_CONFIRM
1734681600,EXIT_FULL,1.532622e-06,56308779.327020004,86.30007398973605,-13.699926010263951,-0.13699926010263952,TRAIL_STOP
1735160400,PROBE_BUY,1.4329979999999998e-06,69783768.01642431,100.0,0.0,0.0,BREAKOUT_CONFIRM
1735228800,ADD_BUY,1.5945659999999996e-06,188138966.9665602,300.0,0.0,0.0,ADD_TRIGGER
1735239600,EXIT_FULL,1.4796039999999999e-06,257922734.98298454,381.6235103717638,-18.376489628236186,-0.04594122407059047,TRAIL_STOP
