ts,action,price,qty,notional_usd,pnl_usd,return_pct,reason_codes
1732658400,PROBE_BUY,1.1937059999999998e-06,83772721.25632276,100.0,0.0,0.0,BREAKOUT_CONFIRM
1732712400,ADD_BUY,1.3651679999999996e-06,219753173.23582157,300.0,0.0,0.0,ADD_TRIGGER
1732726800,EXIT_FULL,1.240484e-06,303525894.49214435,376.5190157031932,-23.48098429680681,-0.05870246074201702,TRAIL_STOP
1732950000,PROBE_BUY,2.6748479999999994e-06,37385301.89378986,100.0,0.0,0.0,BREAKOUT_CONFIRM
1732957200,EXIT_FULL,2.147474e-06,37385301.89378986,80.28396379906448,-19.71603620093552,-0.1971603620093552,STRUCT_STOP
1733486400,PROBE_BUY,1.4192279999999996e-06,70460842.09161602,100.0,0.0,0.0,BREAKOUT_CONFIRM
1733594400,EXIT_FULL,1.4073779999999999e-06,70460842.09161602,99.16503902121437,-0.8349609787856309,-0.008349609787856309,TRAIL_STOP
1733986800,PROBE_BUY,1.2038039999999997e-06,83070001.42880404,100.0,0.0,0.0,BREAKOUT_CONFIRM
1733994000,ADD_BUY,1.3356899999999997e-06,224603014.17245024,300.0,0.0,0.0,ADD_TRIGGER
1734015600,EXIT_FULL,1.273412e-06,307673015.6012543,391.79451014282444,-8.205489857175564,-0.02051372464293891,TRAIL_STOP
1734343200,PROBE_BUY,1.1433179999999998e-06,87464729.84768894,100.0,0.0,0.0,BREAKOUT_CONFIRM
1734361200,EXIT_FULL,9.129679999999999e-07,87464729.84768894,79.85249947958488,-20.14750052041512,-0.2014750052041512,STRUCT_STOP
1735113600,PROBE_BUY,9.454379999999998e-07,105771081.76316164,100.0,0.0,0.0,BREAKOUT_CONFIRM
1735221600,EXIT_FULL,7.99288e-07,105771081.76316164,84.54155640031395,-15.45844359968605,-0.1545844359968605,PROGRESS_STOP
