ts,action,price,qty,notional_usd,pnl_usd,return_pct,reason_codes
1732611600,PROBE_BUY,5.080109999999999e-06,19684613.128455885,100.0,0.0,0.0,BREAKOUT_CONFIRM
1732719600,EXIT_FULL,4.753587999999999e-06,19684613.128455885,93.57254075207034,-6.4274592479296615,-0.06427459247929662,PROGRESS_STOP
1733299200,PROBE_BUY,4.739021999999999e-06,21101400.246717576,100.0,0.0,0.0,BREAKOUT_CONFIRM
1733313600,ADD_BUY,5.228825999999999e-06,57374255.712467775,300.0,0.0,0.0,ADD_TRIGGER
1733468400,EXIT_FULL,5.3431559999999996e-06,78475655.95918535,419.3076719922569,19.307671992256928,0.04826917998064232,TRAIL_STOP
1733979600,PROBE_BUY,5.7249539999999986e-06,17467389.25762548,100.0,0.0,0.0,BREAKOUT_CONFIRM
1734019200,ADD_BUY,6.2982959999999985e-06,47631930.92226851,300.0,0.0,0.0,ADD_TRIGGER
1734073200,EXIT_FULL,6.0851139999999995e-06,65099320.179893985,396.1367846171554,-3.8632153828446008,-0.009658038457111502,TRAIL_STOP
1734508800,PROBE_BUY,5.404164e-06,18504249.685982883,100.0,0.0,0.0,BREAKOUT_CONFIRM
1734616800,EXIT_FULL,4.8314e-06,18504249.685982883,89.4014319328577,-10.598568067142295,-0.10598568067142296,PROGRESS_STOP
1734854400,PROBE_BUY,6.2971739999999985e-06,15880139.249765057,100.0,0.0,0.0,BREAKOUT_CONFIRM
1734930000,ADD_BUY,7.1632559999999985e-06,41880396.28906185,300.0,0.0,0.0,ADD_TRIGGER
1734976800,EXIT_FULL,5.835214e-06,57760535.53882691,337.0450856236603,-62.95491437633967,-0.1573872859408492,TRAIL_STOP
1735232400,PROBE_BUY,7.118681999999998e-06,14047544.194276415,100.0,0.0,0.0,BREAKOUT_CONFIRM
1735340400,EXIT_FULL,6.328056e-06,14047544.194276415,88.89364632385603,-11.106353676143968,-0.11106353676143968,PROGRESS_STOP
