ts,action,price,qty,notional_usd,pnl_usd,return_pct,reason_codes
1732006800,PROBE_BUY,5.715243599999999e-05,1749706.6966664381,100.0,0.0,0.0,BREAKOUT_CONFIRM
1732017600,EXIT_FULL,5.3929498e-05,1749706.6966664381,94.36080379845929,-5.639196201540713,-0.05639196201540713,TRAIL_STOP
1732694400,PROBE_BUY,3.8524889999999994e-05,2595724.4783826773,100.0,0.0,0.0,BREAKOUT_CONFIRM
1732737600,EXIT_FULL,2.6145322e-05,2595724.4783826773,67.86605231059714,-32.13394768940286,-0.3213394768940286,STRUCT_STOP
1733504400,PROBE_BUY,1.3636277999999997e-05,7333379.386955885,100.0,0.0,0.0,BREAKOUT_CONFIRM
1733508000,EXIT_FULL,1.159781e-05,7333379.386955885,85.05114078783083,-14.948859212169168,-0.1494885921216917,TRAIL_STOP
1733893200,PROBE_BUY,1.6908743999999997e-05,5914099.8290588595,100.0,0.0,0.0,BREAKOUT_CONFIRM
1733896800,EXIT_FULL,1.5557009999999998e-05,5914099.8290588595,92.00571018166696,-7.994289818333044,-0.07994289818333045,TRAIL_STOP
1734307200,PROBE_BUY,2.9412515999999994e-05,3399913.15261843,100.0,0.0,0.0,BREAKOUT_CONFIRM
1734321600,EXIT_FULL,2.1178878e-05,3399913.15261843,72.00634586990111,-27.99365413009889,-0.2799365413009889,STRUCT_STOP
1734555600,PROBE_BUY,1.9763214e-05,5059905.742051875,100.0,0.0,0.0,BREAKOUT_CONFIRM
1734591600,EXIT_FULL,1.431045e-05,5059905.742051875,72.40952812634626,-27.59047187365374,-0.2759047187365374,STRUCT_STOP
1735059600,PROBE_BUY,2.1068711999999996e-05,4746374.624134595,100.0,0.0,0.0,BREAKOUT_CONFIRM
1735070400,EXIT_FULL,1.7702916e-05,4746374.624134595,84.0246712755863,-15.9753287244137,-0.159753287244137,TRAIL_STOP
