ts,action,price,qty,notional_usd,pnl_usd,return_pct,reason_codes
1732042800,PROBE_BUY,0.004912606313999999,20355.793566241795,100.0,0.0,0.0,BREAKOUT_CONFIRM
1732075200,EXIT_FULL,0.004761372238000001,20355.793566241795,96.92151036876271,-3.0784896312372894,-0.030784896312372894,TRAIL_STOP
1732654800,PROBE_BUY,0.0037402517699999995,26736.168084214292,100.0,0.0,0.0,BREAKOUT_CONFIRM
1732662000,EXIT_FULL,0.003502542442,26736.168084214292,93.64456345140638,-6.355436548593616,-0.06355436548593615,TRAIL_STOP
1733439600,PROBE_BUY,0.0035322666299999993,28310.43363224254,100.0,0.0,0.0,BREAKOUT_CONFIRM
1733547600,EXIT_FULL,0.003059275702,28310.43363224254,86.6094217242032,-13.390578275796798,-0.133905782757968,PROGRESS_STOP
1733900400,PROBE_BUY,0.0029228410079999993,34213.28759460187,100.0,0.0,0.0,BREAKOUT_CONFIRM
1733914800,EXIT_FULL,0.002855045466,34213.28759460187,97.68049162392211,-2.3195083760778914,-0.023195083760778914,TRAIL_STOP
1734134400,PROBE_BUY,0.003898783637999999,25649.025256322784,100.0,0.0,0.0,BREAKOUT_CONFIRM
1734177600,EXIT_FULL,0.0038292569979999995,25649.025256322784,98.21670945465276,-1.783290545347242,-0.017832905453472422,TRAIL_STOP
