ts,action,price,qty,notional_usd,pnl_usd,return_pct,reason_codes
1732111200,PROBE_BUY,2.2807199999999995e-07,438458030.7972922,100.0,0.0,0.0,BREAKOUT_CONFIRM
1732179600,EXIT_FULL,1.80712e-07,438458030.7972922,79.23462766144027,-20.76537233855973,-0.2076537233855973,STRUCT_STOP
1732557600,PROBE_BUY,1.8696599999999998e-07,534856604.9442145,100.0,0.0,0.0,BREAKOUT_CONFIRM
1732665600,EXIT_FULL,1.74146e-07,534856604.9442145,93.14313832461518,-6.85686167538482,-0.0685686167538482,PROGRESS_STOP
1733187600,PROBE_BUY,1.6891199999999997e-07,592024249.313252,100.0,0.0,0.0,BREAKOUT_CONFIRM
1733238000,EXIT_FULL,1.68854e-07,592024249.313252,99.96566259353986,-0.034337406460139164,-0.00034337406460139164,TRAIL_STOP
1734775200,PROBE_BUY,1.3525199999999997e-07,739360600.9522966,100.0,0.0,0.0,BREAKOUT_CONFIRM
1734883200,EXIT_FULL,1.31712e-07,739360600.9522966,97.38266347262889,-2.6173365273711084,-0.026173365273711086,PROGRESS_STOP
1735135200,PROBE_BUY,1.40964e-07,709400981.8109589,100.0,0.0,0.0,BREAKOUT_CONFIRM
1735243200,EXIT_FULL,1.39944e-07,709400981.8109589,99.27641099855282,-0.7235890014471806,-0.007235890014471807,PROGRESS_STOP
