ts,action,price,qty,notional_usd,pnl_usd,return_pct,reason_codes
1732042800,PROBE_BUY,1.7021453999999997e-05,5874938.768450687,100.0,0.0,0.0,BREAKOUT_CONFIRM
1732050000,EXIT_FULL,1.1052832e-05,5874938.768450687,64.93471121797234,-35.065288782027665,-0.35065288782027665,STRUCT_STOP
1732654800,PROBE_BUY,1.2578333999999997e-05,7950178.457655841,100.0,0.0,0.0,BREAKOUT_CONFIRM
1732698000,EXIT_FULL,8.590582e-06,7950178.457655841,68.29665995512602,-31.703340044873983,-0.31703340044873984,STRUCT_STOP
1732993200,PROBE_BUY,1.2580373999999998e-05,7948889.2778545385,100.0,0.0,0.0,BREAKOUT_CONFIRM
1733007600,EXIT_FULL,1.1397498e-05,7948889.2778545385,90.59744964656855,-9.402550353431451,-0.0940255035343145,TRAIL_STOP
1733227200,PROBE_BUY,8.234765999999998e-06,12143635.89687916,100.0,0.0,0.0,BREAKOUT_CONFIRM
1733230800,EXIT_FULL,7.706132e-06,12143635.89687916,93.5804611812892,-6.419538818710805,-0.06419538818710806,TRAIL_STOP
1733824800,PROBE_BUY,1.3141679999999998e-05,7609377.187695942,100.0,0.0,0.0,BREAKOUT_CONFIRM
1733871600,EXIT_FULL,9.815386e-06,7609377.187695942,74.68897431683011,-25.311025683169888,-0.25311025683169885,STRUCT_STOP
1734109200,PROBE_BUY,1.2807833999999998e-05,7807721.430493245,100.0,0.0,0.0,BREAKOUT_CONFIRM
1734120000,EXIT_FULL,1.2057724e-05,7807721.430493245,94.14335007777274,-5.8566499222272626,-0.058566499222272625,TRAIL_STOP
1734865200,PROBE_BUY,5.245247999999999e-06,19064875.483485244,100.0,0.0,0.0,BREAKOUT_CONFIRM
1734883200,EXIT_FULL,4.0154519999999994e-06,19064875.483485244,76.55409238991179,-23.445907610088213,-0.23445907610088212,STRUCT_STOP
1735311600,PROBE_BUY,3.902723999999999e-06,25623128.8710142,100.0,0.0,0.0,BREAKOUT_CONFIRM
1735412400,ADD_BUY,4.3527479999999995e-06,68921977.56451787,300.0,0.0,0.0,ADD_TRIGGER
1735441200,EXIT_FULL,5.857656e-06,94545106.43553206,553.812709982733,153.81270998273305,0.38453177495683266,FORCED_EXIT
